"CPCOS";"BSK-20DT";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"BSK-20DT";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"BSK-20DT";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"BSK-20DT";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"BSK-30SR";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"BSK-30SR";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"BSK-30SR";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"BSK-30SR";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"BSK-30SR";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"BSK-30SR";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"BSK-30SR";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"BSK-30SR";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"BSK-30SR";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"BSK-30SR";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"BSK-30SR";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"BSK-30SR";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"BSK-30SR";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"BSK-50ST";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"BSK-50ST";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"BSK-50ST";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"BSK-50ST";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"BSK-50ST";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"BSK-50ST";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"BSK-50ST";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"BSK-50ST";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"BSK-50ST";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"BSK-50ST";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"BSK-50ST";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"BSK-50ST";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"BSK-50ST";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"BSK-60DR";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"BSK-60DR";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"BSK-60DR";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"BSK-60DR";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"BSK-60DR";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"BSK-60DR";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"BSK-60DR";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"BSK-60DR";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"BSK-60DR";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"BSK-60DR";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"BSK-60DR";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"BSK-60DR";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"BSK-60DR";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"BSK-60SR";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"BSK-60SR";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"BSK-60SR";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"BSK-60SR";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"BSK-60SR";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"BSK-60SR";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"BSK-60SR";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"BSK-60SR";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"BSK-60SR";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"BSK-60SR";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"BSK-60SR";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"BSK-60SR";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"BSK-60SR";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"DM-1/2X";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"DM-1/2X";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"DM-1/2X";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"DM-1/2X";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"DM-1/2X";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"DM-1/2X";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"DM-1/2X";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"DM-1/2X";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"DM-1/2X";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"DM-1/2X";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"DM-1/2X";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"DM-1/2X";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"DM-1/2X";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"DM-2/2X";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"DM-2/2X";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"DM-2/2X";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"DM-2/2X";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"DM-2/2X";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"DM-2/2X";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"DM-2/2X";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"DM-2/2X";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"DM-2/2X";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"DM-2/2X";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"DM-2/2X";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"DM-2/2X";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"DM-2/2X";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"MA-1/16TB";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"MA-1/16TB";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"MA-1/16TB";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"MA-1/16TB";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"MA-1/16TB";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"MA-1/16TB";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"MA-1/16TB";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"MA-1/16TB";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"MA-1/16TB";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"MA-1/16TB";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"MA-1/16TB";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"MA-1/16TB";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"MA-1/16TB";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"MA-2/16";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"MA-2/16";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"MA-2/16";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"MA-2/16";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"MA-2/16";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"MA-2/16";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"MA-2/16";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"MA-2/16";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"MA-2/16";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"MA-2/16";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"MA-2/16";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"MA-2/16";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"MA-2/16";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"MA-5/16";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"MA-5/16";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"MA-5/16";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"MA-5/16";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"MA-5/16";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"MA-5/16";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"MA-5/16";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"MA-5/16";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"MA-5/16";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"MA-5/16";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"MA-5/16";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"MA-5/16";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"MA-5/16";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"MC-98";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"MC-98";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"MC-98";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"MC-98";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"MC-98";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"MC-98";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"MC-98";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"MC-98";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"MC-98";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"MC-98";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"MC-98";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"MC-98";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"MC-98";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"MC-99";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"MC-99";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"MC-99";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"MC-99";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"MC-99";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"MC-99";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"MC-99";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"MC-99";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"MC-99";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"MC-99";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"MC-99";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"MC-99";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"MC-99";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"PR-1/16";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"PR-1/16";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"PR-1/16";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"PR-1/16";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"PR-1/16";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"PR-1/16";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"PR-1/16";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"PR-1/16";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"PR-1/16";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"PR-1/16";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"PR-1/16";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"PR-1/16";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"PR-1/16";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"PR-2/16";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"PR-2/16";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"PR-2/16";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"PR-2/16";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"PR-2/16";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"PR-2/16";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"PR-2/16";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"PR-2/16";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"PR-2/16";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"PR-2/16";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"PR-2/16";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"PR-2/16";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"PR-2/16";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"PR-5/16";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"PR-5/16";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"PR-5/16";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"PR-5/16";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"PR-5/16";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"PR-5/16";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"PR-5/16";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"PR-5/16";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"PR-5/16";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"PR-5/16";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"PR-5/16";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"PR-5/16";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"PR-5/16";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"PR-3";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"PR-3";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"PR-3";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"PR-3";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"PR-3";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"PR-3";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"PR-3";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"PR-3";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"PR-3";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"PR-3";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"PR-3";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"PR-3";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"PR-3";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"PR-6";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"PR-6";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"PR-6";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"PR-6";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"PR-6";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"PR-6";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"PR-6";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"PR-6";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"PR-6";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"PR-6";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"PR-6";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"PR-6";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"PR-6";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"PR-98";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"PR-98";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"PR-98";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"PR-98";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"PR-98";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"PR-98";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"PR-98";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"PR-98";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"PR-98";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"PR-98";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"PR-98";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"PR-98";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"PR-98";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"PR-99";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"PR-99";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"PR-99";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"PR-99";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"PR-99";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"PR-99";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"PR-99";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"PR-99";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"PR-99";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"PR-99";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"PR-99";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"PR-99";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"PR-99";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"QN-98";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"QN-98";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"QN-98";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"QN-98";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"QN-98";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"QN-98";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"QN-98";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"QN-98";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"QN-98";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"QN-98";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"QN-98";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"QN-98";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"QN-98";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"QN-99";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"QN-99";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"QN-99";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"QN-99";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"QN-99";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"QN-99";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"QN-99";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"QN-99";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"QN-99";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"QN-99";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"QN-99";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
"CPCOS";"QN-99";"Finish";"BB-Brushed Bronze";"BB";"12"
"CPCOS";"QN-99";"Finish";"PB-Polished Brass";"PB";"13"
"CPCOS";"SH-27";"Finish";"VB-Venetian Bronze";"VB";"1"
"CPCOS";"SH-27";"Finish";"PC-Polished Chrome";"PC";"2"
"CPCOS";"SH-27";"Finish";"SN-Satin Nickel";"SN";"3"
"CPCOS";"SH-27";"Finish";"PN-Polished Nickel";"PN";"4"
"CPCOS";"SH-27";"Finish";"SB-Satin Brass";"SB";"5"
"CPCOS";"SH-27";"Finish";"SC-Satin Chrome";"SC";"6"
"CPCOS";"SH-27";"Finish";"AB-Antique Brass";"AB";"7"
"CPCOS";"SH-27";"Finish";"AC-Antique Copper";"AC";"8"
"CPCOS";"SH-27";"Finish";"ABrnz-Antique Bronze";"ABrnz";"9"
"CPCOS";"SH-27";"Finish";"AP-Antique Pewter";"AP";"10"
"CPCOS";"SH-27";"Finish";"ORB-Oil Rubbed Bronze";"ORB";"11"
